"Taxonomy"	"Mortierella"	"Penicillium"	"Pezizella"	"Beauveria"	"Staphylotrichum"	"Stachybotrys"	"Fusarium"	"Aspergillus"	"Trichoderma"	"Kernia"	"Alternaria"	"Myrmecridium"	"Septoriella"	"Myrothecium"	"Waitea"	"Rhizophlyctis"	"Sarocladium"	"Curvularia"	"Ramicandelaber"	"Talaromyces"	"Minimedusa"	"Periconia"	"Thermomyces"	"Bipolaris"	"Phlyctochytrium"	"Chaetomium"	"Rhodotorula"	"Schizothecium"	"Monosporascus"	"Leucothecium"	"Gibberella"	"Guehomyces"	"Corymbiglomus"	"Oidiodendron"	"Khuskia"	"Cladosporium"	"Conocybe"	"Thanatephorus"	"Rhizopus"	"Exserohilum"	"Acremonium"	"Cryptococcus"	"Spizellomyces"	"Glomus"	"Scolecobasidium"	"Cyphellophora"	"Thelebolus"	"Peziza"	"Stilbella"	"Glomerella"	"Hirsutella"	"Dissoconium"	"Volvariella"	"Paurocotylis"	"Clonostachys"	"Scopulariopsis"	"Coprinopsis"	"Aphanoascus"	"Schizophyllum"	"Vermispora"	"Coprinus"	"Pluteus"	"Colletotrichum"	"Ophiosphaerella"	"Hydropisphaera"	"Chrysosporium"	"Ustilaginoidea"	"Mycothermus"	"Coprinellus"	"Rhizophagus"	"Hydnophlebia"	"Funneliformis"	"Cyathus"	"Pseudozyma"	"Dactylella"	"Agaricus"	"Thielavia"	"Ramichloridium"	"Chaetothyrium"	"Uncinocarpus"	"Cercospora"	"Haptocillium"	"Uwebraunia"	"Chaetomidium"	"Setosphaeria"	"Toxicocladosporium"	"Myceliophthora"	"Calcarisporium"	"Arthrographis"	"Trichosphaerella"	"Blumeria"	"Candida"	"Madurella"	"Cladorrhinum"	"Podospora"	"Claroideoglomus"	"Collarina"	"Psathyrella"	"Zopfiella"	"Pseudallescheria"	"Sarea"	"Paraphoma"	"Leptospora"	"Auricularia"	"Lasiosphaeria"	"Gymnoascus"	"Ochroconis"	"Pyrenophora"	"Mariannaea"	"Podosordaria"	"Malbranchea"	"Volutella"	"Chaetospermum"	"Stemphylium"	"Phialosimplex"	"Pseudoacremonium"	"Taifanglania"	"Sporormiella"	"Septoglomus"	"Trichothecium"	"Rhinocladiella"	"Phaeosphaeria"	"Microascus"	"Lecythophora"	"Mucor"	"Gliomastix"	"Medicopsis"	"Lachnella"	"Kluyveromyces"	"Eucasphaeria"	"Tetrapisispora"	"Podosphaera"	"Malassezia"	"Auxarthron"	"Pyricularia"	"Hypoxylon"	"Botryosphaeria"	"Hannaella"	"Wardomyces"	"Rachicladosporium"	"Pseudocosmospora"	"Arthrobotrys"	"Exophiala"	"Lambertella"	"Parasympodiella"	"Strelitziana"	"Metarhizium"	"Coniophora"	"Scytalidium"	"Peniophora"	"Apiospora"	"Lactarius"	"Xanthophyllomyces"	"Bovista"	"Cadophora"	"Corynespora"	"Catenulostroma"	"Cephalotrichiella"	"Neocamarosporium"	"Ascobolus"	"Harzia"	"Lecanicillium"	"Cosmospora"	"Leptoxyphium"	"Hyphodontia"	"Ctenomyces"	"Monascus"	"Xylaria"	"Natantispora"	"Mycosphaerella"	"Panaeolus"	"Pseudolachnea"	"Phaeobotryon"	"Verpa"	"Phaeoacremonium"	"Pleospora"	"Entoloma"	"Platystomum"	"Kockovaella"	"Postia"	"Metacordyceps"	"Wallemia"	"Panaeolina"	"Meyerozyma"	"Bensingtonia"	"Leptosphaeria"	"Arthroderma"	"Micronematobotrys"	"Arthrinium"	"Ganoderma"	"Amauroascus"	"Sistotremastrum"	"Phanerochaete"	"Debaryomyces"	"Stellarangia"	"Arthrocladium"	"Hansfordia"	"Ceriporia"	"Knufia"	"Ustilago"	"Trichosporon"	"Sclerotinia"	"Sphaerodes"	"Russula"	"Archaeorhizomyces"	"Pseudocercospora"	"Ophiocordyceps"	"Sporobolomyces"	"Dendrothyrium"	"Lycoperdon"	"Gymnascella"	"Mrakia"	"Tulostoma"	"Cryptomarasmius"	"Cercophora"	"Eutypella"	"Trametes"	"Guignardia"	"Flammulina"	"Sporidiobolus"	"Paecilomyces"	"Byssochlamys"	"Neoerysiphe"	"Leucosphaerina"	"Fonsecaea"	"Otidea"	"Myxotrichum"	"Remersonia"	"Lepiota"	"Geastrum"	"Microsphaera"	"Taphrina"	"Slimacomyces"	"Pichia"	"Dipodascus"	"Allomyces"	"Bulleromyces"	"Tilletiopsis"	"Leucophleps"	"Gloeoporus"	"Dichotomomyces"	"Clypeosphaeria"	"Trichomonascus"	"Catenaria"	"Phoma"	"Ilyonectria"	"Skeletocutis"	"Physoderma"	"Phialemonium"	"Phomopsis"	"Tritirachium oryzae"	"Hamigera"	"Truncatella"	"Soloacrosporiella"	"Sphaerellopsis"	"Paraphaeosphaeria"	"Verrucaria"	"Hohenbuehelia"	"Gloeophyllum"	"Kazachstania"	"Hanseniaspora"	"Emericellopsis"	"Helvella"	"Laccaria"	"Pseudophialophora"	"Neocatenulostroma"	"Anthostomella"	"Seimatosporium"	"Trichomerium"	"Cunninghamella"	"Amanita"	"Phaeothecoidiella"	"Nemania"	"Hygrocybe"	"Cerrena"	"Piriformospora"	"Phaeococcomyces"	"Athelia"	"Pithoascus"	"Ceratocystis"	"Gaertneriomyces"	"Eichleriella"	"Diversispora"	"Fibroporia"	"Blastobotrys"	"Ciboria"	"Lophiostoma"	"Trichocladium"	"Lopadostoma"	"Shanorella"	"Nectria"	"Rhodosporidium"	"Meliniomyces"	"Issatchenkia"	"Melanoleuca"	"Scedosporium"	"Coemansia"	"Melanophyllum"	"Conoideocrella"	"Diaporthe"	"Filobasidium"	"Arachnomyces"	"Saccharata"	"Umbelopsis"	"Arachniotus"	"Torula"	"Teratosphaeria"	"Magnaporthiopsis"	"Amaurodon"	"Leucoagaricus"	"Viridispora"	"Alatospora"	"Calloria"	"Rhizochaete"	"Geopora"	"Epicoccum"	"Devriesia"	"Cordyceps"	"Golovinomyces"	"Saccharomycopsis"	"Ascochyta"	"Neotyphodium"	"Cryptosporiopsis"	"Cochliobolus"	"Pseudosydowia"	"Metschnikowia"	"Udeniomyces"	"Amphobotrys"	"Stephanonectria"	"Zetiasplozna"	"Abrothallus"	"Isaria"	"Fusicolla"	"Scleroderma"	"Calvatia"	"Paramicrothyrium"	"Chaetosphaeronema"	"Cephaliophora"	"Eupenidiella"	"Anthracocystis"	"Cystobasidium"	"Thermoascus"	"Darksidea"	"Nematoctonus"	"Redeckera"	"Verticillium"	"Harposporium"	"Plenodomus"	"Olpidiaster"	"Neosetophoma"	"Rosenscheldiella"	"Coniochaeta"	"Xeromyces"	"Paraphysoderma"	"Ajellomyces"	"Erysiphe"	"Campylocarpon"	"Paraconiothyrium"	"Others"
"LH38_Z1_1"	"0.028452464"	"0.029840389"	"0.000000000"	"0.005551700"	"0.003122831"	"0.011450382"	"0.000000000"	"0.003816794"	"0.008327550"	"0.002775850"	"0.003122831"	"0.013532269"	"0.000000000"	"0.000000000"	"0.000693963"	"0.000000000"	"0.003122831"	"0.000346981"	"0.000346981"	"0.001734906"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.001040944"	"0.002428869"	"0.004857738"	"0.000000000"	"0.000000000"	"0.003469813"	"0.000000000"	"0.000000000"	"0.000000000"	"0.001734906"	"0.000000000"	"0.000000000"	"0.001040944"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.001040944"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.001387925"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.864330326"
"LH38_Z1_2"	"0.085010409"	"0.342470507"	"0.002428869"	"0.006592644"	"0.052394171"	"0.028105482"	"0.003469813"	"0.000693963"	"0.006939625"	"0.003469813"	"0.009368494"	"0.011103400"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000346981"	"0.001387925"	"0.000000000"	"0.000000000"	"0.004510756"	"0.000000000"	"0.001387925"	"0.000000000"	"0.001387925"	"0.000000000"	"0.000693963"	"0.003816794"	"0.002081888"	"0.000000000"	"0.003469813"	"0.004510756"	"0.000000000"	"0.000000000"	"0.002081888"	"0.000000000"	"0.003469813"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000346981"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.001040944"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000693963"	"0.000346981"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000693963"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000693963"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.411519778"
"LH38_Z1_3"	"0.167938931"	"0.036780014"	"0.026370576"	"0.036780014"	"0.044413602"	"0.026023595"	"0.002428869"	"0.002081888"	"0.003816794"	"0.006245663"	"0.007633588"	"0.014226232"	"0.000346981"	"0.000000000"	"0.000346981"	"0.010756419"	"0.001734906"	"0.001040944"	"0.000000000"	"0.005898681"	"0.000000000"	"0.005204719"	"0.000693963"	"0.011450382"	"0.000346981"	"0.000693963"	"0.001040944"	"0.000693963"	"0.000000000"	"0.001387925"	"0.001387925"	"0.000000000"	"0.000000000"	"0.001040944"	"0.000693963"	"0.003122831"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000346981"	"0.001387925"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000346981"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.000000000"	"0.573907009"
